code,name,district_code,facility_type,source_uuid
07901,CM PRIVE NIEKY DE SONGON KASSABLE,105,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS7901
07902,CM PRIVE PALMAFRIQUE DE SONGON KASSABLE,105,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS7902
07272,CM PRIVE SOLIDARITÉ DE YOPOUGON,105,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS7272
07275,CMS PRIVE ABOYA-VIE DE YOPOUGON,105,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS7275
02769,CMS PRIVÉ DROPPIN CENTER ESPACE CONFIANCE,105,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2769
00954,CMS PRIVE FUTURO DE SONGON AGBAN,105,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0954
00964,CMS PRIVE JC EL RAPHA,105,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0964
00980,CNRA,105,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0980
06799,CSC AS PRIVE DE BONIKRO,105,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS6799
00266,CSR-D PUBLIC DE BAGO,105,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0266
01197,CSR-D PUBLIC DE KOSSIHOUEN,105,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1197
03276,CSR-DM PUBLIC D' ISSAKRO (DIST. YOPOUGON-OUEST SON,105,PB,
00207,CSR-DM PUBLIC DE ADIOPODOUME,105,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0207
00270,CSR-DM PUBLIC DE SONGON AGBAN,105,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0270
01965,CSR-I PUBLIC DE ABADJIN-KOUTE,105,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1965
04557,CSU-D CONF SOEUR PASSIONNISTE D' ABADJIN-DOUME,105,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS4557
00013,CSU-D PRIVE THÈRESE HAULY DE ADIOPODOUME,105,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0013
01406,CSU-DM COMMUNAUTAIRE DE YOPOUGON AZITO,105,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1406
01572,CSU-DM COMMUNAUTAIRE GESCO MANUTENTION DE YOPOUGON,105,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1572
00158,CSU-DM COMMUNAUTAIRE NIANGON LOKOA DE YOPOUGON,105,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0158
02740,CSU-DM CONFESSIONNEL SOEUR CATHÉRINE DE YOPOUGON,105,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2740
06800,CSU-DM PRIVE ASAPSU DE GESCO,105,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS6800
00268,CSU-DM PUBLIC DE SONGON KASSABLE,105,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0268
03054,CSUS-CAT PUBLIC DE YOPOUGON ATTIE,105,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3054
07707,CSUS-CDV PRIVE AIBEF DE YOPOUGON,105,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS7707
07708,CSUS-CDV PRIVE CENTRE D'ESPÉRANCE NDA GESCO,105,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS7708
02680,CSUS-SSSU 3 PUBLIC DE YOPOUGON KOUTE,105,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2680
06801,CSUS-SSSU PUBLIC DE  YOUPOUGON OUEST SONGON,105,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS6801
03138,CSUS-SSSU PUBLIC DE SONGON (DIST. YOS),105,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3138
00339,FSU COMMUNAUTAIRE DE ADIOPODOUME,105,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0339
01025,FSU COMMUNAUTAIRE DE YOPOUGON GESCO,105,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1025
00679,FSU COMMUNAUTAIRE DE YOPOUGON NIANGON-SUD,105,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0679
01001,FSU COMMUNAUTAIRE DE YOPOUGON PORT-BOUET II,105,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1001
03199,FSU PUBLIC DE MICAO,105,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3199
02426,GROUPE MEDICAL PROMETHÉE,105,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2426
00152,HG PUBLIC DE YOPOUGON-ATTIE,105,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0152
03048,HGS PRIVE CEPREF DE YOPOUGON ATTIE,105,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3048
02584,ICT ESC 2/1 YOPOUGON,105,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2584
01335,INF-LC PUBLIC COLLÈGE ABADJAN KOUTÉ DE YOPOUGON,105,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1335
03304,INF-P PUBLIC POUPONNIERE DE YOPOUGON ATTIE,105,PB,
04441,INF-M BASE NAVALE DE LOCODJORO,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS4441
02874,CABINET D’OPTICIEN-LUNETIER AMITIE OPTIQUE,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2874
02920,CABINET D’OPTICIEN-LUNETIER COMUTUALISTE CI,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2920
02905,CABINET D’OPTICIEN-LUNETIER DELTA OPTIQUE,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2905
02904,CABINET D’OPTICIEN-LUNETIER ENVIE D'Y VOIR,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2904
02909,CABINET D’OPTICIEN-LUNETIER FAMILLE VISION,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2909
02883,CABINET D’OPTICIEN-LUNETIER IVOIRE LUNETTE,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2883
02886,CABINET D’OPTICIEN-LUNETIER OPTICA,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2886
02878,COL PENIEL OPTIQUE SHALOM ADJAME,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2878
02919,CABINET OPTICIEN-LUNETIER SALUNE,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2919
01586,CDV GARE ROUTIÈRE (ONG ACTION LUMIÈRE) DE ADJAME,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1586
00366,CDV PAVVIOS DE ATTECOUBE,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0366
00521,CENTRE D' ECOUTE ALLAH KOUADIO REMI DE ATTECOUBE,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0521
00541,CENTRE DE CROIX BLEUE DE WILLIAMSVILLE,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0541
03277,CENTRE DE SANTE MEDICAL LA GLOIRE (SODECI/FILTISAC,201,PV,
03278,CENTRE MEDICAL ANADER,201,PV,
02776,CENTRE MEDICAL FILTISAC,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2776
01977,CENTRE MÉDICAL INTERENTREPRISE DU PLATEAU,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1977
03084,CENTRE MEDICAL LA MAIRIE D’ADJAMÉ,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3084
01694,CENTRE MEDICAL PUBLIC  DE LA PRESIDENCE,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1694
01649,CM PUBLIC DE LA GARDE REPUBLICAINE ABIDJAN,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1649
03081,CENTRE MEDICAL RASSOUL D' ADJAMÉ,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3081
03000,CENTRE MEDICAL SAINT JOSEPH,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3000
00587,CENTRE MEDICAL THEMIS DU PLATEAU,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0587
00610,CENTRE SOCIAL DE 220 LOGEMENTS DE ADJAME,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0610
00699,CENTRE SOCIAL DE ABOBO DOUME,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0699
00733,CENTRE SOCIAL DE ADJAME SANTE,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0733
00745,CENTRE SOCIAL DE ADJAME VILLAGE,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0745
00775,CENTRE SOCIAL DE ATTECOUBE,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0775
00779,CENTRE SOCIAL DE BROMAKOTE,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0779
00809,CLINIQUE HALL INRI FRATERNITÉ,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0809
02780,CLINIQUE HOPE ROAD HOSPITAL,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2780
01781,CLINIQUE MÉDICAL FRATERNITE DE ADJAME,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1781
01706,CLINIQUE MEDICAL PRIVE D'ADJAME LIBERTE,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1706
02774,CLINIQUE MEDICALE AZIZ,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2774
02771,CLINIQUE MEDICALE ELEIS,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2771
02772,CLINIQUE MEDICALE LA CITADELLE,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2772
02773,CLINIQUE MEDICALE LE PLURIEL,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2773
02775,CLINIQUE MEDICALE RASSUL,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2775
01782,CLINIQUE PRIVÉE GROUPE MÉDICAL DU PLATEAU,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1782
02777,CM NOUVELLE ALLIANCE AVEC DIEU D'ADJAME,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2777
07784,CMS PRIVE ASSEMBLÉE NATIONAL DE PLATEAU,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS7784
03165,CMS PRIVÉ DIC ESPACE CONFIANCE APA,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3165
01980,CMS PRIVE KOUASSI KOUAMÉ DES FINANCES DE PLATEAU,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1980
01033,CMS PRIVE PAUL BOHOUN BOUABRÉ DU TRÉSOR DE PLATEAU,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1033
00387,CMS PUBLIC GSPM DE INDENIÉ DE ADJAME,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0387
01538,CMS PUBLIC IMPRIMÉRIE NATIONAL DE PLATEAU,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1538
00122,CMS PUBLIC MARINE DE PLATEAU,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0122
00083,CSU-D PUBLIC CITÉ ENFANCE - CROIX ROUGE D' ADJAME,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0083
00082,CSU-D PUBLIC DE ADJAME WILLIAMSVILLE,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0082
01633,CSU-D PUBLIC DISPENSAIRE DE LA MARINE DE PLATEAU,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1633
01208,CSU-DM COMMUNAUTAIRE DE ABOBO-DOUME,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1208
01122,CSU-DM COMMUNAUTAIRE DE ADJAME WILIAMSVILLE,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1122
00945,CSU-DM COMMUNAUTAIRE DE AGBAN VILLAGE,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0945
01127,CSU-DM COMMUNAUTAIRE JEAN PAUL II ASSAPSU DE ATTEC,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1127
02211,CSU-DM PUBLIC ABIDJAN SANTAI,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2211
02778,CSU-DM PUBLIC ATTÉCOUBÉ 3,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2778
00089,CSU-DM PUBLIC DE ABOBO-DOUME,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0089
00093,CSU-DM PUBLIC DE LOCODJRO,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0093
02779,CSU-M PUBLIC DIYA,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2779
00069,CSUS-CAT PUBLIC DE ADJAME,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0069
06993,CSUS-CDV PRIVE CIPS ESPOIR DE PLATEAU,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS6993
00123,CSUS-PMI PUBLIC INSP DE PLATEAU,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0123
00073,CSUS-SSSU PUBLIC DE ADJAME-CENTRE,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0073
00072,CSUS-SSSU PUBLIC DE ADJAME-NORD,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0072
02455,CSUS-SSSU PUBLIC DE PLATEAU,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2455
00068,CSUS-SSSU PUBLIC QUARTIER EBRIÉ DE ADJAME,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0068
09724,ESPACE MEDICAL ST PAUL,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS9724
03004,ESPACE MEDICO-SOCIAL LA PYRAMIDE,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3004
02932,FORMATION SANITAIRE LAURENT POKOU,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2932
00084,FSU PUBLIC DE ADJAME WILIAMSVILLE,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0084
00087,FSU PUBLIC DE ATTECOUBE,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0087
01243,FSU PUBLIC EDMOND BASQUE DE PLATEAU,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1243
00120,FSU PUBLIC FONCTIONNAIRE DE PLATEAU,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0120
00077,FSU PUBLIC MARIE THÉRÈSE HB DE ADJAME,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0077
00066,HG PUBLIC DE ADJAME,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0066
00277,HG PUBLIC MILITAIRE DE ADJAME (HMA),201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0277
06992,HG PUBLIC POLICE NATIONALE DE PLATEAU,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS6992
02068,HG-PUBLIC DE LOUTI,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2068
02583,ICT CENTRE D'INSTRUCTION NAVALE MARINE ATTECOUBE,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2583
02553,ICT GMMG PLATEAU,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2553
03115,INFIRMIERIE PRIVEE EL NASR,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3115
00999,INF-LC PUBLIC COLLÈGE NOTRE DAME DE PLATEAU,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0999
00991,INF-LC PUBLIC LYCÉE MUNICIPAL DE ATTECOUBE,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0991
01537,INF-M PUBLIC CAMP GALLIENI DE PLATEAU,201,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1537
00014,INF-PV PRIVE PRIMATURE DE PLATEAU,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0014
03279,ONG SANTE POUR TOUS,201,PV,
01792,POLYCLINIQUE INTERNATIONALE INDÉNIÉ DU PLATEAU,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1792
02849,SERVICE MEDICO-SOCIAL DE AGEROUTE,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2849
02870,SERVICE MEDICO-SOCIAL DE BHCI,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2870
02850,SERVICE MEDICO-SOCIAL DE BNI,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2850
02851,SERVICE MEDICO-SOCIAL DE CNCE,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2851
02852,SERVICE MEDICO-SOCIAL DE INS-SODE,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2852
02853,SERVICE MEDICO-SOCIAL DE LONACI,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2853
02854,SERVICE MEDICO-SOCIAL DE PETROCI HOLDING,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2854
02847,SERVICE MEDICO-SOCIAL DE SICOGI,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2847
02848,SERVICE MEDICO-SOCIAL DE SNPECI,201,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2848
02882,CABINET D’OPTICIEN-LUNETIER ACCORD VISION,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2882
02892,CABINET D’OPTICIEN-LUNETIER ATLANTIQUE OPTIQUE,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2892
03105,COL BARAKA OPTIC DE PLATEAU-DOKUI,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3105
03096,CABINET D’OPTICIEN-LUNETIER CLIN D’ŒIL OPTIQUE,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3096
03020,CABINET D’OPTICIEN-LUNETIER COCODY OPTIC,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3020
02881,CABINET D’OPTICIEN-LUNETIER CRISTAL OPTIC CENTER,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2881
02901,CABINET D’OPTICIEN-LUNETIER HUGSLEY OPTICAL,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2901
03099,CABINET D’OPTICIEN-LUNETIER L’COM LUNETTE,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3099
03025,CABINET D’OPTICIEN-LUNETIER LA PAIRE GLASSES CI,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3025
02888,CABINET D’OPTICIEN-LUNETIER LABEL VUE OPTIC,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2888
02893,CABINET D’OPTICIEN-LUNETIER LDS/ VISION 2000,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2893
02877,CABINET D’OPTICIEN-LUNETIER LYNX OPTIQUE,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2877
02923,CABINET D’OPTICIEN-LUNETIER MON BEL'ŒIL OPTIQUE,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2923
03106,CABINET D’OPTICIEN-LUNETIER MON OPTICIEN ABLOKOV,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3106
02895,CABINET D’OPTICIEN-LUNETIER NEW OPTICAL,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2895
03109,CABINET D’OPTICIEN-LUNETIER ŒIL ET VISION,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3109
02917,CABINET D’OPTICIEN-LUNETIER OPTIC ARC EN CIEL,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2917
03111,CABINET D’OPTICIEN-LUNETIER OPTIC+ GROUPE,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3111
02894,CABINET OPTICIEN LUNETIER OPTICIEN VISAGISTE DOKUI,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2894
02903,CABINET D’OPTICIEN-LUNETIER PREMIERE VUE,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2903
03103,COL PROFESSIONNEL OPTIC DE COCODY,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3103
03104,COL QUEEN OPTIC CI,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3104
03110,CABINET D’OPTICIEN-LUNETIER SAINT URIEL,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3110
02876,CABINET D’OPTICIEN-LUNETIER SDOL INTERNATIONAL,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2876
02891,CABINET D’OPTICIEN-LUNETIER SELECT OPTIC,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2891
03098,CABINET D’OPTICIEN-LUNETIER SHERYL’M,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3098
02899,CABINET D’OPTICIEN-LUNETIER SMART VISION,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2899
02900,CABINET D’OPTICIEN-LUNETIER TOP OPTIQUE,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2900
03108,CABINET D’OPTICIEN-LUNETIER VISION CONFORT,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3108
02927,CABINET D’OPTICIEN-LUNETIER Z'OPTIC,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2927
03482,CABINET DE SOPHROLOGIE SERENISSIME,202,PV,
03094,CABINET DENTAIRE FAYA CARREFOUR,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3094
03093,CABINET DENTAIRE LATRILLE,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3093
03478,CABINET DENTAIRE LUMIERE,202,PV,
03010,CABINET DENTAIRE MODERNE ORTHO,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3010
03078,CENTRE  MEDICAL THEMIS DE COCODY ANGRÉ,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3078
03471,CIRAD,202,PV,
03470,CENTRE OPHTA ET ORL DE L’INDENIE,202,PV,
03012,CENTRE KRF KINE PLURIEL,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3012
03091,CENTRE MEDICAL 8E TRANCHE,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3091
03475,CENTRE MEDICAL ALTHEA,202,PV,
02403,CENTRE MEDICAL BLEUTS (2 PLATEAUX),202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2403
03003,CENTRE MEDICAL CONFESSIONNEL CMR3,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3003
07293,CENTRE MEDICAL DU BETHEL,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS7293
03082,CENTRE MEDICAL EDEN PARK HOSPITAL DE COCODY ANGRÉ,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3082
02402,CENTRE MEDICAL INTERNATIONAL GOSPA,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2402
03083,CENTRE MEDICAL OFFMANN DE COCODY ANGRÉ,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3083
03079,CENTRE MEDICAL RIVIERA AMBASSADE,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3079
03469,CENTRE MEDICAL SOUMEYA,202,PV,
02398,CM LA COLOMBE 2PLTX 7E TRANCHE),202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2398
03008,CENTRE MEDICO DENTAIRE LES ELIAS DU JARDIN,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3008
03006,CENTRE MEDICO-SOCIAL PRESBYTERIEN,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3006
00209,CHS-PSC PUBLIC DE BINGERVILLE,202,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0209
02743,CHU PUBLIC D' ANGRE,202,PB,LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL149
07018,CHU PUBLIC DE COCODY,202,PB,LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL150
02407,CLINIQUE DE COCODY,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2407
02405,CLINIQUE ESPERANCE (RIVIERA 3),202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2405
03224,CLINIQUE LA GRACE DIVINE DE COCODY,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3224
09723,CLINIQUE LA PROVIDENCE,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS9723
01837,CLINIQUE LE PANTHÉON,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1837
02314,CLINIQUE LE ROCHER,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2314
02474,CLINIQUE LES DEUX OLIVIERS,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2474
02404,CLINIQUE MEDICALE BEATITUDES,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2404
02406,CLINIQUE MEDICALE D’ANGRE,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2406
03463,CLINIQUE MEDICALE DU LAVAGE,202,PV,
03460,CLINIQUE MEDICALE EMERAUDES SAINT PADRE PIO,202,PV,
03075,CLINIQUE MEDICALE EVE DE RIVIERA PALMERAIE,202,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3075
03467,CLINIQUE MEDICALE LA CHRYSALIDE DE COCODY,202,PV,
